,Landing,Date,Boat,Trip Type,Anglers,Albacore,Barracuda,Barracuda Released,Bat Ray Released,Black Croaker,Black Seabass Released,Blacksmith,Blue Perch,Bluefin Tuna,Bocaccio,Bocaccio Released,Bonito,Brown Rockfish,Cabezon,Cabezon Released,Calico Bass,Calico Bass Released,Copper Rockfish,Dorado,Halibut,Halibut Released,Jack Mackerel,Lingcod,Mackerel,Mackerel Released,Mako Shark,Mako Shark Released,Opaleye,Pacific Halibut Released,Petrale Sole,Rock Sole,Rockfish,Rockfish Released,Rubberlip Seaperch,Sand Bass,Sand Bass Released,Sanddab,Sargo,Sculpin,Sculpin Released,Sheephead,Sheephead Released,Skipjack Tuna,Spanish Jack,Spanish Mackerel,Thresher Shark,Triggerfish,Vermilion Rockfish,Vermilion Rockfish Released,White Croaker,White Seabass,White Seabass Released,Whitefish,Whitefish Released,Wolf Eel,Yellowfin Croaker,Yellowfin Tuna,Yellowtail
855,daveys-locker,2020-03-08,Western Pride,1/2 Day AM,40,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,0,0,0,0,0,0,38,0,1,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0
856,daveys-locker,2020-03-08,Western Pride,1/2 Day PM,45,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,5,0,0,0,2,0,0,0,0,0,0,12,0,0,0,0,15,0,0,0,0,0
857,daveys-locker,2020-03-09,Freelance,3/4 Day,14,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,8,0,1,0,4,0,0,0,0,0,0,71,0,0,0,0,27,0,0,0,0,0
858,daveys-locker,2020-03-09,Western Pride,1/2 Day PM,36,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,1,0,0,2,1,0,6,0,0,0,0,0,1,39,0,0,0,0,38,0,0,0,0,0
859,daveys-locker,2020-03-11,Freelance,3/4 Day,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,12,0,0,0,0,0
860,daveys-locker,2020-03-11,Western Pride,1/2 Day PM,17,0,0,0,0,0,0,0,30,0,10,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,15,0,0,0,0,5,0,0,0,0,0
861,daveys-locker,2020-03-14,Freelance,3/4 Day,33,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,87,0,0,0,0,0
862,daveys-locker,2020-03-14,Western Pride,1/2 Day AM,40,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155,0,0,0,0,50,0,62,0,0,0,0,0,0,0,0,8,0,0,0,0,10,0,0,0,0,0
863,daveys-locker,2020-03-14,Western Pride,1/2 Day PM,21,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,1,0,0,0,0,0
864,daveys-locker,2020-03-15,Freelance,1/2 Day Twilight,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,14,0,0,2,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
865,daveys-locker,2020-03-15,Freelance,3/4 Day,48,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,105,0,0,0,0,316,0,0,0,0,0
866,daveys-locker,2020-03-15,Western Pride,1/2 Day PM,27,0,0,0,0,0,0,0,29,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
867,daveys-locker,2020-03-16,Freelance,3/4 Day,21,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0
868,daveys-locker,2020-03-17,Freelance,3/4 Day,24,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,10,0,1,0,0,0,0,0,0,13,0,0,0,0,181,0,0,0,0,0
869,daveys-locker,2020-03-17,Western Pride,1/2 Day PM,19,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,0,0,0,0,2,0,0,0,0,0
870,daveys-locker,2020-06-05,Freelance,3/4 Day,40,0,3,0,0,0,0,0,0,0,0,0,16,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,71,0,0,0,0,3
871,daveys-locker,2020-06-05,Thunderbird,Overnight,24,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
872,daveys-locker,2020-06-05,Western Pride,1/2 Day AM,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0
873,daveys-locker,2020-06-05,Western Pride,1/2 Day PM,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
874,daveys-locker,2020-06-06,Freelance,1/2 Day Twilight,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,17,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
875,daveys-locker,2020-06-06,Freelance,3/4 Day,40,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0
876,daveys-locker,2020-06-06,Thunderbird,Overnight,22,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,36
877,daveys-locker,2020-06-06,Western Pride,1/2 Day AM,33,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,165,0,0,0,0,0,0,0,0,2,0,0,0,0,5,0,0,0,0,0
878,daveys-locker,2020-06-06,Western Pride,1/2 Day PM,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0
879,daveys-locker,2020-06-07,Freelance,1/2 Day Twilight,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
880,daveys-locker,2020-06-07,Freelance,3/4 Day,38,0,4,0,0,0,0,0,0,0,0,0,12,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,28,0,0,0,0,102,0,0,0,0,5
881,daveys-locker,2020-06-07,Thunderbird,Overnight,23,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,84,0,0,0,0,37
882,daveys-locker,2020-06-07,Western Pride,1/2 Day AM,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5
883,daveys-locker,2020-06-07,Western Pride,1/2 Day PM,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,2,0,2,0,0,0,0,0,1,0,0,0,0,0,28,0,0,0,0,0
884,daveys-locker,2020-06-08,Freelance,3/4 Day,40,0,5,0,0,0,0,0,0,0,0,0,26,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,2
885,daveys-locker,2020-06-08,Western Pride,1/2 Day AM,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0
886,daveys-locker,2020-06-09,Freelance,3/4 Day,39,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,21
887,daveys-locker,2020-06-09,Thunderbird,2 Day,17,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
888,daveys-locker,2020-06-09,Western Pride,1/2 Day AM,27,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
889,daveys-locker,2020-06-09,Western Pride,1/2 Day PM,21,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0
890,daveys-locker,2020-06-10,Freelance,3/4 Day,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
891,daveys-locker,2020-06-10,Western Pride,1/2 Day AM,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
892,daveys-locker,2020-06-10,Western Pride,1/2 Day PM,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
893,daveys-locker,2020-06-11,Freelance,3/4 Day,40,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0
894,daveys-locker,2020-06-11,Thunderbird,Overnight,25,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
895,daveys-locker,2020-06-11,Western Pride,1/2 Day AM,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,175,0,1,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0
896,daveys-locker,2020-06-11,Western Pride,1/2 Day PM,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
897,daveys-locker,2020-06-12,Freelance,1/2 Day Twilight,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
898,daveys-locker,2020-06-12,Freelance,3/4 Day,40,0,3,0,0,0,0,0,0,0,0,0,31,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,7
899,daveys-locker,2020-06-12,Thunderbird,Overnight,24,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,83
900,daveys-locker,2020-06-12,Western Pride,1/2 Day AM,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,190,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0
901,daveys-locker,2020-06-12,Western Pride,1/2 Day PM,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
902,daveys-locker,2020-06-13,Freelance,1/2 Day Twilight,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
903,daveys-locker,2020-06-13,Freelance,3/4 Day,42,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,2
904,daveys-locker,2020-06-13,Thunderbird,Overnight,24,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,44
905,daveys-locker,2020-06-13,Western Pride,1/2 Day AM,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0
906,daveys-locker,2020-06-13,Western Pride,1/2 Day PM,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
907,daveys-locker,2020-06-14,Freelance,1/2 Day Twilight,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
908,daveys-locker,2020-06-14,Freelance,3/4 Day,43,0,0,0,0,0,0,0,2,0,0,0,6,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,12,0,0,0,0,15,0,0,0,0,3
909,daveys-locker,2020-06-14,Thunderbird,Overnight,24,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66
910,daveys-locker,2020-06-14,Western Pride,1/2 Day AM,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170,0,0,0,0,4,0,0,0,0,0,0,0,0,32,0,0,0,0,0
911,daveys-locker,2020-06-14,Western Pride,1/2 Day PM,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
912,daveys-locker,2020-06-15,Freelance,1/2 Day Twilight,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
913,daveys-locker,2020-06-15,Freelance,3/4 Day,43,0,5,0,0,0,0,0,0,0,0,0,28,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,1
914,daveys-locker,2020-06-15,Thunderbird,Overnight,24,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
915,daveys-locker,2020-06-15,Western Pride,1/2 Day AM,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,190,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0
916,daveys-locker,2020-06-15,Western Pride,1/2 Day PM,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,38,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,15,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
917,daveys-locker,2020-06-16,Freelance,3/4 Day,40,0,5,0,0,0,0,0,0,0,0,0,9,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,5
918,daveys-locker,2020-06-16,Thunderbird,Overnight,24,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,5
919,daveys-locker,2020-06-16,Western Pride,1/2 Day AM,35,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
920,daveys-locker,2020-06-16,Western Pride,1/2 Day PM,38,0,13,0,0,0,0,0,2,0,0,0,0,0,0,0,30,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
921,daveys-locker,2020-06-18,Freelance,3/4 Day,42,0,10,0,0,0,0,0,21,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,1
922,daveys-locker,2020-06-18,Thunderbird,Overnight,27,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,22
923,daveys-locker,2020-06-18,Western Pride,1/2 Day AM,37,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,185,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
924,daveys-locker,2020-06-18,Western Pride,1/2 Day PM,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,27,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
925,daveys-locker,2020-06-19,Freelance,3/4 Day,43,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,3
926,daveys-locker,2020-06-19,Thunderbird,1/2 Day PM,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0
927,daveys-locker,2020-06-19,Western Pride,1/2 Day AM,30,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
928,daveys-locker,2020-06-20,Freelance,1/2 Day Twilight,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
929,daveys-locker,2020-06-20,Freelance,3/4 Day,40,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
930,daveys-locker,2020-06-20,Thunderbird,2 Day,21,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138
931,daveys-locker,2020-06-20,Western Pride,1/2 Day AM,38,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
932,daveys-locker,2020-06-20,Western Pride,1/2 Day PM,38,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
933,daveys-locker,2020-06-21,Freelance,1/2 Day Twilight,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
934,daveys-locker,2020-06-21,Freelance,3/4 Day,43,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
935,daveys-locker,2020-06-21,Freelance,3/4 Day,43,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,daveys-locker,2020-06-21,Thunderbird,Overnight,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
937,daveys-locker,2020-06-21,Western Pride,1/2 Day AM,38,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
938,daveys-locker,2020-06-21,Western Pride,1/2 Day PM,36,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
939,daveys-locker,2020-06-22,Freelance,1/2 Day Twilight,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,12,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
940,daveys-locker,2020-06-22,Freelance,3/4 Day,43,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
941,daveys-locker,2020-06-22,Western Pride,1/2 Day AM,38,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
942,daveys-locker,2020-06-22,Western Pride,1/2 Day PM,38,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
943,daveys-locker,2020-06-23,Freelance,3/4 Day,43,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,24,0,0,0,133,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
944,daveys-locker,2020-06-23,Thunderbird,Overnight,26,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,171
945,daveys-locker,2020-06-23,Western Pride,1/2 Day AM,38,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
